Node_1001,Node_1002,Node_1003,Node_1004,Node_1005,Node_1006,Node_1007,Node_1008
-0.056504,-0.165729,-0.294180,-0.431210,-0.571556,-0.712445,-0.852089,-0.989792
-0.057432,-0.168702,-0.299640,-0.439246,-0.582181,-0.725640,-0.867819,-1.008020
-0.058421,-0.171730,-0.305052,-0.447075,-0.592396,-0.738202,-0.882690,-1.025170
-0.059526,-0.174942,-0.310629,-0.455044,-0.602720,-0.750831,-0.897583,-1.042300
-0.060684,-0.178235,-0.316274,-0.463101,-0.613191,-0.763698,-0.912819,-1.059890
-0.061758,-0.181323,-0.321604,-0.470774,-0.623258,-0.776180,-0.927714,-1.077180
-0.062696,-0.184047,-0.326330,-0.477595,-0.632237,-0.787353,-0.941087,-1.092740
-0.063444,-0.186223,-0.330110,-0.483037,-0.639367,-0.796176,-0.951597,-1.104910
-0.063893,-0.187542,-0.332418,-0.486371,-0.643734,-0.801569,-0.958004,-1.112320
-0.064062,-0.188013,-0.333180,-0.487402,-0.645023,-0.803112,-0.959802,-1.114380
-0.064061,-0.187913,-0.332823,-0.486672,-0.643858,-0.801488,-0.957720,-1.111850
-0.063934,-0.187421,-0.331737,-0.484844,-0.641211,-0.797992,-0.953383,-1.106700
-0.063691,-0.186622,-0.330164,-0.482389,-0.637840,-0.793708,-0.948210,-1.100670
-0.063360,-0.185600,-0.328269,-0.479563,-0.634088,-0.789058,-0.942697,-1.094330
-0.062984,-0.184455,-0.326181,-0.476488,-0.630040,-0.784071,-0.936805,-1.087560
-0.062577,-0.183212,-0.323928,-0.473185,-0.625697,-0.778715,-0.930467,-1.080270
-0.062124,-0.181837,-0.321458,-0.469588,-0.620984,-0.772911,-0.923602,-1.072370
-0.061683,-0.180472,-0.318987,-0.465966,-0.616210,-0.767001,-0.916582,-1.064260
-0.061367,-0.179442,-0.317066,-0.463087,-0.612340,-0.762130,-0.910714,-1.057410
-0.061240,-0.178979,-0.316158,-0.461685,-0.610406,-0.759635,-0.907646,-1.053770
-0.061254,-0.179013,-0.316235,-0.461832,-0.610629,-0.759928,-0.908000,-1.054180
-0.061306,-0.179258,-0.316816,-0.462850,-0.612148,-0.761982,-0.910593,-1.057290
-0.061351,-0.179507,-0.317423,-0.463918,-0.613746,-0.764149,-0.913340,-1.060610
-0.061327,-0.179531,-0.317583,-0.464266,-0.614318,-0.764966,-0.914409,-1.061930
-0.061197,-0.179190,-0.317016,-0.463466,-0.613287,-0.763714,-0.912947,-1.060270
-0.061008,-0.178606,-0.315929,-0.461813,-0.611038,-0.760863,-0.909506,-1.056260
-0.060788,-0.177905,-0.314614,-0.459814,-0.608319,-0.757410,-0.905325,-1.051360
-0.060576,-0.177224,-0.313348,-0.457923,-0.605788,-0.754238,-0.901520,-1.046940
-0.060387,-0.176635,-0.312290,-0.456394,-0.603794,-0.751787,-0.898623,-1.043610
-0.060187,-0.176057,-0.311313,-0.455044,-0.602102,-0.749777,-0.896308,-1.040990
-0.059960,-0.175418,-0.310245,-0.453580,-0.600277,-0.747620,-0.893840,-1.038220
-0.059688,-0.174649,-0.308939,-0.451749,-0.597942,-0.744803,-0.890559,-1.034490
-0.059337,-0.173642,-0.307204,-0.449277,-0.594743,-0.740893,-0.885955,-1.029210
-0.058871,-0.172298,-0.304874,-0.445938,-0.590398,-0.735558,-0.879650,-1.021950
-0.058330,-0.170705,-0.302071,-0.441874,-0.585061,-0.728955,-0.871798,-1.012860
-0.057815,-0.169144,-0.299265,-0.437737,-0.579547,-0.722046,-0.863496,-1.003180
